mls,address,bld_sft,lot_sft,price,zip
24638303,"2100 Tanglewilde Street #157, Houston, TX 77063",1854.0,526546.0,169990.0,77063
44313247,"2100 Tanglewilde Street #413, Houston, TX 77063",1488.0,621953.0,167500.0,77063
21753341,"3800 Tanglewilde Street #802, Houston, TX 77063",1500.0,162366.0,164900.0,77063
12383414,"2009 B Stoney Brook Drive #10, Houston, TX 77063",882.0,29828.0,159990.0,77063
28323014,"2100 Tanglewilde Street #83, Houston, TX 77063",1686.0,526723.0,159900.0,77063
47928715,"2100 Tanglewilde Street #741, Houston, TX 77063",1228.0,621953.0,159000.0,77063
95654238,"3200 S Gessner Road #366, Houston, TX 77063",1351.0,210654.0,157999.0,77063
81386465,"7600 Burgoyne Road #159, Houston, TX 77063",1204.0,252498.0,155000.0,77063
94477253,"2100 Tanglewilde Street #461, Houston, TX 77063",1000.0,0,152000.0,77063
90756875,"2100 Tanglewilde Street #357, Houston, TX 77063",1380.0,621953.0,149900.0,77063
18010609,"2800 Jeanetta Street #1606, Houston, TX 77063",1043.0,0,149000.0,77063
3789275,"9221 Clarkcrest Street, Houston, TX 77063",0.0,0,149000.0,77063
41845290,"9559 Pagewood Lane, Houston, TX 77063",1400.0,155639.0,145000.0,77063
15990267,"3100 Jeanetta #702, Houston, TX 77063",1164.0,0,145000.0,77063
49571884,"2800 Jeanetta Street #906, Houston, TX 77063",1043.0,360740.0,143999.0,77063
67099748,"3780 Tanglewilde Street #201, Houston, TX 77063",1620.0,118135.0,142000.0,77063
69394024,"2100 Tanglewilde Street #133, Houston, TX 77063",1228.0,526723.0,135000.0,77063
58365254,"3505 Tanglewilde Street #3505, Houston, TX 77063",1232.0,222196.0,135000.0,77063
70096303,"3100 Jeanetta Street #903, Houston, TX 77063",1072.0,99830.0,130000.0,77063
71342699,"3780 Tanglewilde Street #204, Houston, TX 77063",1620.0,118135.0,130000.0,77063
37655605,"2800 Jeanetta Street #709, Houston, TX 77063",1043.0,360740.0,129900.0,77063
13549928,"2230 S Piney Point Road #221, Houston, TX 77063",611.0,344193.0,129000.0,77063
97663011,"3811 Tanglewilde Street, Houston, TX 77063",1341.0,174241.0,129000.0,77063
4407728,"3100 Jeanetta Street #1201, Houston, TX 77063",864.0,109739.0,129000.0,77063
21565770,"2230 S Piney Point Road #217, Houston, TX 77063",740.0,344193.0,127000.0,77063
27065436,"3758 Tanglewilde Street E2, Houston, TX 77063",1031.0,124320.0,125000.0,77063
32086034,"2100 Tanglewilde Street #275, Houston, TX 77063",1000.0,526723.0,124500.0,77063
72719079,"2100 Tanglewilde Street #226, Houston, TX 77063",896.0,526723.0,119500.0,77063
59206189,"3640 Ocee Street, Houston, TX 77063",1336.0,412306.0,118000.0,77063
33286676,"2800 Jeanetta Street #1704, Houston, TX 77063",923.0,249442.0,118000.0,77063
20993500,"2230 S Piney Point Road #120, Houston, TX 77063",740.0,344193.0,115000.0,77063
49610448,"9535 Pagewood Lane #9535, Houston, TX 77063",1224.0,155639.0,115000.0,77063
67519429,"8201 Richmond Avenue #27, Houston, TX 77063",1240.0,129591.0,115000.0,77063
63105939,"2100 Tanglewilde Street #451, Houston, TX 77063",1000.0,621953.0,110000.0,77063
52973383,"2100 Tanglewilde Street #602, Houston, TX 77063",848.0,621953.0,110000.0,77063
46622879,"7900 Westheimer Road #222, Houston, TX 77063",1158.0,221153.0,110000.0,77063
96519772,"2100 Tanglewilde Street #236, Houston, TX 77063",998.0,526723.0,109900.0,77063
24034082,"2800 Jeanetta Street #105, Houston, TX 77063",750.0,360740.0,105000.0,77063
84616559,"7900 Westheimer Road #126, Houston, TX 77063",947.0,221153.0,99850.0,77063
2956107,"3600 Jeanetta Street #204, Houston, TX 77063",964.0,135773.0,99000.0,77063
21635907,"7900 Westheimer Road #224, Houston, TX 77063",778.0,221153.0,89900.0,77063
49847392,"2800 Jeanetta Street #1104, Houston, TX 77063",746.0,0,89900.0,77063
93256926,"2800 Jeanetta Street #2002, Houston, TX 77063",746.0,0,89900.0,77063
61011719,"8201 Richmond Avenue #40, Houston, TX 77063",1040.0,129591.0,89500.0,77063
55503691,"7900 Westheimer Road #215, Houston, TX 77063",762.0,221153.0,87500.0,77063
34680864,"9009 Richmond Avenue #411, Houston, TX 77063",885.0,181757.0,84900.0,77063
93893557,"9803 Fairbanks N Houston Road, Houston, TX 77064",1401.0,0,4464900.0,77064
93779573,"9027 Meadow Vista Blvd, Houston, TX 77064",0.0,0,530000.0,77064
94318659,"9111 Bent Spur Lane, Houston, TX 77064",3379.0,8050.0,519999.0,77064
15143608,"109 Windcrest Court, Jersey Village, TX 77064",3537.0,10035.0,510000.0,77064
48041597,"9310 Cornett Drive, Houston, TX 77064",1504.0,0,500000.0,77064
82748596,"88 Cherry Hills Drive, Houston, TX 77064",3635.0,6000.0,425000.0,77064
85660054,"9611 Therrell Drive, Houston, TX 77064",2657.0,6563.0,361900.0,77064
27308863,"20 Pebble Beach Court, Jersey Village, TX 77064",2235.0,7260.0,360000.0,77064
16716287,"10103 Iron River Drive, Houston, TX 77064",3139.0,7931.0,359000.0,77064
83583562,"11827 Rockville, Houston, TX 77064",1872.0,0,359000.0,77064
78634965,"10123 Bayou Manor Lane, Houston, TX 77064",4256.0,5775.0,355000.0,77064
9797439,"8802 Crazy Horse Trail, Houston, TX 77064",3039.0,13453.0,349900.0,77064
11790446,"9323 Camelia Crest Lane, Houston, TX 77064",3000.0,6861.0,345000.0,77064
23475248,"9302 Bent Spur Lane, Houston, TX 77064",2395.0,8862.0,339900.0,77064
51969644,"8618 Upshur Lane, Houston, TX 77064",2314.0,9045.0,335530.0,77064
47472317,"10323 Wagon Trail Road, Houston, TX 77064",2183.0,8540.0,325000.0,77064
57019804,"10019 Villa Verde Drive, Houston, TX 77064",2714.0,9970.0,325000.0,77064
27736119,"9059 Waving Fields Drive, Houston, TX 77064",2009.0,9735.0,299900.0,77064
7298182,"9306 Tepee Trail, Houston, TX 77064",2452.0,9503.0,299900.0,77064
52615846,"12033 Rockville Drive, Houston, TX 77064",1976.0,14490.0,299900.0,77064
36778159,"9918 Arrowgrass Drive, Houston, TX 77064",2366.0,5777.0,299500.0,77064
17336909,"10126 Wayward Wind Lane, Houston, TX 77064",2376.0,13930.0,299500.0,77064
84614943,"10319 Hondo Hill Road, Houston, TX 77064",2512.0,8280.0,299000.0,77064
68362679,"10214 Sable Trail Lane, Houston, TX 77064",2252.0,7068.0,298000.0,77064
89304917,"8906 Heron Nest Drive, Houston, TX 77064",2336.0,6050.0,295000.0,77064
3401116,"9303 Daisy Cove Lane, Houston, TX 77064",2043.0,5500.0,295000.0,77064
97380836,"10003 Burntfork Drive, Houston, TX 77064",2366.0,7150.0,286900.0,77064
74033904,"10026 Rio Bravo Road, Houston, TX 77064",2245.0,8005.0,285000.0,77064
62499268,"10214 Cascade Hills Drive, Houston, TX 77064",2767.0,6523.0,284000.0,77064
63939826,"10338 Turrett Point Lane, Houston, TX 77064",2109.0,5187.0,280000.0,77064
8760525,"9410 Sunflower Ridge Lane, Houston, TX 77064",2152.0,4071.0,280000.0,77064
83910220,"8934 Eastcove Circle, Houston, TX 77064",2212.0,6549.0,279000.0,77064
90901208,"10511 Wayward Wind Lane, Houston, TX 77064",2396.0,6300.0,275000.0,77064
54411546,"10527 Trading Post Drive, Houston, TX 77064",2213.0,6600.0,274900.0,77064
52109498,"11023 Mistic Moon Court, Houston, TX 77064",2248.0,5500.0,270000.0,77064
95349249,"9226 Shoal Creek Drive, Houston, TX 77064",2078.0,9900.0,265000.0,77064
17241877,"9447 Sunflower Ridge Lane, Houston, TX 77064",2095.0,3953.0,264900.0,77064
41928773,"10207 Golden Meadow Drive, Houston, TX 77064",1682.0,7705.0,259900.0,77064
30757847,"10407 Autumn Harvest Drive, Houston, TX 77064",2028.0,7475.0,254900.0,77064
17902827,"10238 Sable Meadow Lane, Houston, TX 77064",1787.0,10492.0,250000.0,77064
8456490,"9918 Early Spring Drive, Houston, TX 77064",2120.0,8000.0,249900.0,77064
71201250,"10410 Rippling Fields Drive, Houston, TX 77064",2174.0,8200.0,249900.0,77064
32884310,"10510 Encino Pass Trail, Houston, TX 77064",1753.0,6600.0,249900.0,77064
10917890,"10006 Encino Cove Court, Houston, TX 77064",1822.0,5576.0,246500.0,77064
84685757,"11715 Early Mist Court, Houston, TX 77064",2148.0,6000.0,245000.0,77064
90302444,"10015 WAVING FIELDS Drive, Houston, TX 77064",2252.0,8000.0,245000.0,77064
10169336,"9635 Cedar Bluff Drive, Houston, TX 77064",1559.0,7930.0,245000.0,77064
78081735,"9334 Cholla Walk Lane, Houston, TX 77064",1447.0,7813.0,240000.0,77064
13953409,"10922 Golden Grain Drive, Houston, TX 77064",1596.0,6820.0,240000.0,77064
43114755,"9910 Totem Trail, Houston, TX 77064",1804.0,6660.0,240000.0,77064
10248021,"11010 Lazy Meadows Drive, Houston, TX 77064",1591.0,8060.0,230000.0,77064
4244259,"10330 N Laurel Branch Drive, Houston, TX 77064",2280.0,14480.0,230000.0,77064
91490337,"8202 Wayward Road, Houston, TX 77064",1560.0,7700.0,225000.0,77064
29258102,"9215 Dewberry Blossom Lane, Houston, TX 77064",1939.0,3860.0,220000.0,77064
26913518,"10414 Saddlehorn Trail, Houston, TX 77064",1528.0,7410.0,210000.0,77064
11892307,"10215 Staghill Drive, Houston, TX 77064",1500.0,6300.0,210000.0,77064
67655702,"8314 Twin Lamps Lane, Houston, TX 77064",1878.0,6300.0,205000.0,77064
46623085,"9307 Goodmeadow Drive, Houston, TX 77064",1335.0,3638.0,198000.0,77064
42283424,"11219 Fall Breeze Drive, Houston, TX 77064",1337.0,5170.0,195000.0,77064
54450018,"9311 Autumn Harvest Drive, Houston, TX 77064",1129.0,4680.0,192500.0,77064
75345709,"10919 White Oak Bend Drive, Houston, TX 77064",1508.0,7200.0,190000.0,77064
40878001,"9703 Twilight Moon Drive, Houston, TX 77064",1520.0,5163.0,190000.0,77064
17156933,"8318 Westbank Avenue, Houston, TX 77064",1404.0,7150.0,187000.0,77064
40969531,"9334 Golden Meadow Drive, Houston, TX 77064",1124.0,4633.0,182500.0,77064
43467203,"8407 Old Meadow Lane, Houston, TX 77064",1878.0,6000.0,175000.0,77064
14928933,"11802 Palmerton Drive, Houston, TX 77064",1152.0,10500.0,174613.0,77064
57286423,"8410 Blacksmith Drive, Houston, TX 77064",1110.0,10800.0,170000.0,77064
28682287,"8206 Westbank Avenue, Houston, TX 77064",1708.0,6600.0,165500.0,77064
85058773,"10910 White Oak Bend Drive, Houston, TX 77064",1354.0,6600.0,165000.0,77064
67141238,"9323 Autumn Harvest Drive, Houston, TX 77064",924.0,5304.0,159900.0,77064
37858514,"9134 Autumn Harvest Drive, Houston, TX 77064",1128.0,4633.0,155000.0,77064
50288874,"10207 Foxrow Lane, Houston, TX 77064",1281.0,4725.0,130000.0,77064
40624561,"11131 Opatrny Meadows Lane, Houston, TX 77064",0.0,0,75000.0,77064
6651528,"13313 Cypress Park Spur, Houston, TX 77065",6162.0,0,985000.0,77065
56125104,"0 Glenora Drive, Houston, TX 77065",0.0,0,850000.0,77065
73571995,"11845 Jones Road, Houston, TX 77065",0.0,0,650000.0,77065
79982775,"12102 ORALIA Drive, Houston, TX 77065",2398.0,0,646000.0,77065
46399928,"11322 Woodedge Drive, Houston, TX 77065",2767.0,0,599000.0,77065
89981942,"11610 Campos Drive, Houston, TX 77065",2756.0,0,550000.0,77065
40830183,"10110 Lakeside Gables Drive, Houston, TX 77065",3090.0,7492.0,465000.0,77065
40484726,"11902 Miramar Shores Drive, Houston, TX 77065",2795.0,7623.0,429000.0,77065
73167389,"10126 Lakeside Gables Drive, Houston, TX 77065",2291.0,7275.0,425000.0,77065
82680917,"13211 Sycamore Heights Street, Houston, TX 77065",4062.0,8449.0,404900.0,77065
44980072,"232 Castlegate Lane, Houston, TX 77065",2780.0,5995.0,385000.0,77065
21908875,"11103 Tulip Garden Court, Houston, TX 77065",3902.0,8050.0,380000.0,77065
10759567,"10815 Perigrine Drive, Houston, TX 77065",3809.0,6300.0,375000.0,77065
41692404,"11810 Marcia Drive, Houston, TX 77065",3036.0,17834.0,359900.0,77065
37429220,"11226 E Travelers Way Circle, Houston, TX 77065",2583.0,6454.0,330000.0,77065
81823529,"11634 11634 Oak Valley Dr, Houston, TX 77065",2219.0,0,330000.0,77065
48377029,"11303 Brass Hammer Court, Houston, TX 77065",2932.0,10049.0,329500.0,77065
94289159,"0 Steepleway Boulevard, Houston, TX 77065",0.0,0,325000.0,77065
10187385,"11802 Beverly Drive, Houston, TX 77065",1856.0,39745.0,320000.0,77065
28523166,"13230 Durbridge Trail Drive, Houston, TX 77065",2530.0,8320.0,319500.0,77065
70606538,"10246 Crooks Way Court, Houston, TX 77065",2542.0,8400.0,315000.0,77065
83007977,"11338 Chelsea Oak Street, Houston, TX 77065",2575.0,8878.0,315000.0,77065
38376330,"13319 Corzatt Drive, Houston, TX 77065",2932.0,6510.0,315000.0,77065
19541649,"12811 Apple Forest Trail, Houston, TX 77065",2810.0,7100.0,309000.0,77065
69007854,"11210 Glenora Drive, Houston, TX 77065",2642.0,0,300000.0,77065
60319128,"10815 Oak Acres Drive, Houston, TX 77065",2910.0,6482.0,299900.0,77065
62738002,"112 Castlegate Lane, Houston, TX 77065",1853.0,5011.0,299000.0,77065
18293732,"10127 Sand Dollar Drive, Houston, TX 77065",2478.0,7800.0,295000.0,77065
59570350,"11502 Mile Drive, Houston, TX 77065",1597.0,28620.0,294900.0,77065
98954568,"10827 Ryan Oaks Drive, Houston, TX 77065",2577.0,6800.0,290000.0,77065
37249786,"11022 Timber Crest Drive, Houston, TX 77065",1668.0,15240.0,290000.0,77065
10834324,"11711 Trudeau Drive E, Houston, TX 77065",1728.0,8400.0,289000.0,77065
90321799,"10258 Crooks Way Court, Houston, TX 77065",2513.0,12681.0,288000.0,77065
58844155,"11031 Sentry Court, Houston, TX 77065",2024.0,5864.0,279999.0,77065
89733397,"12938 Dakar Drive, Houston, TX 77065",2354.0,11900.0,275000.0,77065
66987052,"10014 Jockey Club Drive, Houston, TX 77065",2285.0,8512.0,270500.0,77065
31566484,"11702 Berkway Trail, Houston, TX 77065",2030.0,5815.0,270000.0,77065
92055478,"11731 Yearling Drive, Houston, TX 77065",2040.0,5040.0,269500.0,77065
67532387,"10702 Allens Landing Drive, Houston, TX 77065",2380.0,5879.0,269000.0,77065
70594055,"13418 Lynnville Drive, Houston, TX 77065",2545.0,7054.0,269000.0,77065
25952258,"12315 Maxim Drive, Houston, TX 77065",1823.0,13050.0,265000.0,77065
26487152,"13622 Pepper Knoll Drive, Houston, TX 77065",1877.0,7100.0,262500.0,77065
38377693,"12610 Bexhill Drive, Houston, TX 77065",1885.0,10000.0,260000.0,77065
332795,"9903 Churchill Way Drive, Houston, TX 77065",2044.0,7700.0,260000.0,77065
48434207,"10727 Oak Acres Drive, Houston, TX 77065",1850.0,6400.0,260000.0,77065
49161533,"11835 Leaf Oak Drive, Houston, TX 77065",2239.0,5250.0,260000.0,77065
42703593,"11907 Hedgegate Drive, Houston, TX 77065",2238.0,6000.0,260000.0,77065
2567182,"12318 Dakar Drive, Houston, TX 77065",2283.0,13050.0,255000.0,77065
55027657,"13230 Wortham Brook Lane, Houston, TX 77065",1678.0,6061.0,250000.0,77065
25044691,"11830 Yearling Drive, Houston, TX 77065",2040.0,5175.0,249900.0,77065
73096191,"13307 Meisterwood Drive, Houston, TX 77065",2007.0,9260.0,249750.0,77065
51336435,"11606 Meadowchase Drive, Houston, TX 77065",1683.0,5926.0,249000.0,77065
68390417,"10623 Rabbit Oak Drive, Houston, TX 77065",1920.0,7800.0,240000.0,77065
3237114,"13523 Montaigne Drive, Houston, TX 77065",1708.0,7200.0,239900.0,77065
69117252,"12839 Maxim Drive, Houston, TX 77065",1634.0,12750.0,239900.0,77065
81221636,"10322 Den Oak Drive, Houston, TX 77065",1773.0,7140.0,239000.0,77065
45384766,"13506 Oak Ledge Drive, Houston, TX 77065",1870.0,8775.0,234900.0,77065
298751,"13331 Tara Oak Drive, Houston, TX 77065",1696.0,6600.0,233000.0,77065
31474875,"9614 W Withers Way Circle, Houston, TX 77065",1692.0,4400.0,230000.0,77065
26754368,"13602 Meisterwood Drive, Houston, TX 77065",1817.0,7475.0,229900.0,77065
38047458,"11707 Counselor Street, Houston, TX 77065",1605.0,7378.0,227000.0,77065
42193794,"11903 W Morgan Drive, Houston, TX 77065",2388.0,0,225000.0,77065
16937087,"9630 Yearling Circle, Houston, TX 77065",1692.0,5500.0,225000.0,77065
55003745,"13526 Wimbledon Oaks Drive, Houston, TX 77065",1846.0,6825.0,220000.0,77065
25733564,"11318 Travelers Way Circle, Houston, TX 77065",1520.0,6573.0,215000.0,77065
62778036,"13510 Meisterwood Drive, Houston, TX 77065",1814.0,6900.0,209900.0,77065
21520079,"12022 Osage Park Drive, Houston, TX 77065",1541.0,6300.0,179000.0,77065
37438534,"13743 Cologne Drive, Houston, TX 77065",2031.0,7500.0,160000.0,77065
94441420,"12607 Dermott Drive, Houston, TX 77065",1788.0,18260.0,160000.0,77065
93883410,"13430 Piney Oaks Drive, Houston, TX 77065",1773.0,6499.0,160000.0,77065
10901604,"11123 Tall Timbers Drive, Houston, TX 77065",1216.0,7620.0,144900.0,77065
69906903,"0 Beverly Drive, Houston, TX 77065",0.0,0,100000.0,77065
65981659,"00 Champion Forest Drive, Houston, TX 77066",0.0,0,2127470.0,77066
25628091,"11815 Misty Valley Drive, Houston, TX 77066",0.0,0,1300000.0,77066
34314444,"0 Champion Forest Drive, Houston, TX 77066",0.0,0,1285891.0,77066
92128113,"5614 Theall Drive, Houston, TX 77066",9000.0,16861.0,899900.0,77066
23180479,"0 Theall Road, Houston, TX 77066",0.0,0,850000.0,77066
58765219,"11730 Colossal Oak Drive, Houston, TX 77066",2801.0,0,409675.0,77066
50099006,"0 Shiloh Church Road, Houston, TX 77066",0.0,0,369000.0,77066
11517976,"12602 Walnut Orchard Drive, Houston, TX 77066",2472.0,6000.0,367604.0,77066
26500223,"12319 Summerbrook Drive, Houston, TX 77066",2250.0,5039.0,364900.0,77066
52320737,"5010 Chestnut Orchard Drive, Houston, TX 77066",2360.0,6000.0,360000.0,77066
61462844,"5114 Pinewilde Drive, Houston, TX 77066",4862.0,9477.0,360000.0,77066
73587518,"5039 Hazel Orchard Drive, Houston, TX 77066",2108.0,6000.0,359000.0,77066
31276433,"5039 Aspen Orchard Drive, Houston, TX 77066",2250.0,6000.0,356174.0,77066
92940102,"5019 Aspen Orchard Drive, Houston, TX 77066",2472.0,6000.0,355000.0,77066
48738578,"11734 Colossal Oak Drive, Houston, TX 77066",1776.0,0,344805.0,77066
81554066,"5042 Azalea Trace Drive, Houston, TX 77066",2361.0,0,339050.0,77066
14510947,"5014 Chestnut Orchard Drive, Houston, TX 77066",2250.0,6000.0,338000.0,77066
85991168,"5050 Aspen Orchard Drive, Houston, TX 77066",1920.0,6000.0,333162.0,77066
96784001,"5035 Aspen Orchard Drive, Houston, TX 77066",1920.0,6000.0,330000.0,77066
34385426,"5054 Klein Orchard Drive, Houston, TX 77066",2255.0,5200.0,329932.0,77066
82817689,"5059 Hazel Orchard Drive, Houston, TX 77066",1566.0,0,321990.0,77066
34399292,"5019 Chestnut Orchard Drive, Houston, TX 77066",1866.0,6000.0,320000.0,77066
62508067,"5034 Chestnut Orchard Drive, Houston, TX 77066",1566.0,0,318941.0,77066
35244010,"5903 Green Springs Drive, Houston, TX 77066",3849.0,9400.0,315000.0,77066
30889628,"5031 Hazel Orchard Drive, Houston, TX 77066",1866.0,6000.0,315000.0,77066
74318062,"4735 Charade, Houston, TX 77066",3783.0,0,311900.0,77066
77646139,"5926 Boyce Springs Drive, Houston, TX 77066",2460.0,10080.0,305000.0,77066
80557996,"5071 Klein Orchard Drive, Houston, TX 77066",1688.0,4600.0,299921.0,77066
71856557,"12603 Misty Valley Drive, Houston, TX 77066",2956.0,9360.0,299000.0,77066
61516041,"5802 Boyce Springs Drive, Houston, TX 77066",2797.0,9243.0,295000.0,77066
95729175,"5026 Aspen Orchard Drive, Houston, TX 77066",1584.0,6000.0,295000.0,77066
15509324,"5302 Champions Way Lane, Houston, TX 77066",2763.0,7862.0,289000.0,77066
83288216,"5818 Lodge Creek Drive Drive, Houston, TX 77066",3219.0,9626.0,289000.0,77066
94502897,"5022 Aspen Orchard Drive, Houston, TX 77066",1566.0,6000.0,285000.0,77066
93086911,"5035 Hazel Orchard Drive, Houston, TX 77066",1584.0,6000.0,285000.0,77066
5814450,"5915 Pine Arbor Drive, Houston, TX 77066",3408.0,9600.0,279999.0,77066
85123058,"5938 Miller Valley Drive, Houston, TX 77066",2698.0,12521.0,275000.0,77066
5114354,"5027 Chestnut Orchard, Houston, TX 77066",1584.0,4600.0,275000.0,77066
29839320,"12022 Greenwood Estates Street, Houston, TX 77066",2655.0,9226.0,274000.0,77066
60583945,"12015 Soft Pines Drive, Houston, TX 77066",2844.0,9282.0,270000.0,77066
55114264,"5118 Pinewilde Drive, Houston, TX 77066",2746.0,9477.0,269900.0,77066
33131879,"5318 Champions Way Lane, Houston, TX 77066",1866.0,5563.0,265000.0,77066
5191006,"4702 Geneva Drive, Houston, TX 77066",3168.0,8400.0,262000.0,77066
47077855,"5930 Spanish Oak Drive, Houston, TX 77066",2514.0,9400.0,261000.0,77066
88165431,"11511 Pinole Lane Court, Houston, TX 77066",2278.0,8125.0,260000.0,77066
35501618,"11331 Corola Trail Drive, Houston, TX 77066",2678.0,8400.0,260000.0,77066
5175430,"5803 Templegate Drive, Houston, TX 77066",2266.0,11887.0,259900.0,77066
40853819,"5715 Old Lodge Drive, Houston, TX 77066",2739.0,14111.0,259000.0,77066
34798441,"11339 Walnut Meadow Drive, Houston, TX 77066",1930.0,5489.0,250000.0,77066
72164637,"4734 Theall Road, Houston, TX 77066",2250.0,18000.0,249900.0,77066
52760195,"11311 Wilkenberg Drive Drive, Houston, TX 77066",2812.0,7200.0,249000.0,77066
32368779,"5930 Miller Valley Drive, Houston, TX 77066",2338.0,9400.0,245900.0,77066
28892368,"5807 Miller Valley Drive, Houston, TX 77066",2918.0,11805.0,245000.0,77066
